Year,Age,Credit,Sex,MaritalStatus,Miles,YearsOwned,CarAge,Value,BodilyInjury,Drivers,Claims
2019,44,B,M,Single,13000,3,3,11000,3135,1,1
2019,57,E,M,Divorced,8000,5,8,17000,10120,2,2
2019,44,E,M,Married,13000,0,1,15000,5848,2,2
2019,65,B,M,Single,5000,3,12,4500,12986,2,2
2019,29,F,F,Single,14000,8,12,9500,7431,1,2
2019,60,D,M,Single,8000,1,3,17000,5877,1,2
2019,62,D,M,Single,7000,0,1,15000,6274,2,2
2019,43,G,F,Single,12000,2,2,55000,31551,2,2
2019,59,D,F,Married,7000,0,2,42500,9929,3,2
2019,23,A,M,Married,10000,1,6,500,6762,2,2
2019,77,E,M,Married,5000,4,4,11000,17742,2,2
2019,25,C,M,Widowed,13000,0,6,6500,2645,1,1
2019,52,C,M,Single,10000,2,2,27500,24784,1,2
2019,76,C,M,Married,7000,3,6,9500,3907,1,2
2019,24,F,M,Single,8000,8,20,7500,8596,1,2
2019,37,B,M,Married,9000,1,1,11000,16137,2,2
2019,24,F,M,Single,14000,0,5,32500,19603,1,2
2019,40,G,M,Single,15000,4,7,9500,14634,1,2
2019,62,G,M,Married,11000,8,8,9500,3258,1,1
2019,56,E,M,Married,12000,0,16,8500,2639,2,1
2019,26,D,M,Married,16000,0,0,55000,2835,2,1
2019,59,E,M,Single,10000,1,1,13000,17741,1,2
2019,62,B,M,Married,3000,6,18,19000,4997,2,2
2019,44,B,M,Married,20000,5,5,13000,2267,1,1
2019,34,C,M,Married,3000,1,5,15000,14427,2,2
2019,30,G,M,Single,7000,4,17,17000,32409,3,2
2019,43,F,F,Single,14000,0,5,15000,3668,1,2
2019,37,C,F,Single,10000,0,5,13000,4710,3,2
2019,60,B,M,Married,10000,1,1,11000,1630,1,1
2019,66,G,M,Married,8000,3,5,17000,7475,2,2
2019,46,D,F,Married,10000,0,7,11000,2845,2,1
2019,66,D,M,Married,15000,2,2,42500,5102,1,2
2019,65,E,M,Single,6000,1,3,17000,5328,1,2
2019,57,D,M,Married,8000,9,14,7500,8747,2,2
2019,64,A,M,Married,7000,0,0,27500,9034,2,2
2019,42,F,M,Married,12000,10,15,3500,28221,2,2
2019,23,F,F,Married,15000,10,11,7500,914,3,1
2019,66,H,M,Divorced,9000,1,1,500,5856,1,2
2019,63,H,F,Single,11000,0,7,8500,2888,1,1
2019,32,F,M,Single,11000,1,8,8500,5259,1,2
2019,46,G,F,Married,10000,3,10,1500,10710,2,2
2019,50,A,F,Married,8000,4,14,1500,6743,2,2
2019,53,B,M,Married,7000,1,5,27500,22177,2,2
2019,52,H,M,Married,10000,4,7,11000,0,2,0
2019,48,E,M,Single,9000,2,4,27500,36559,1,2
2019,54,A,M,Single,10000,0,9,19000,6405,1,2
2019,54,B,M,Single,12000,0,3,11000,18985,1,2
2019,35,B,M,Single,7000,0,10,7500,2546,1,1
2019,37,E,F,Single,7000,0,0,11000,4562,1,2
2019,68,C,F,Single,5000,1,15,9500,3507,1,2
2019,80,E,M,Single,10000,1,7,19000,18007,1,2
2019,55,E,M,Single,15000,2,5,13000,1052,1,1
2019,58,A,M,Married,12000,2,4,27500,22245,2,2
2019,57,B,M,Single,12000,0,8,2500,765,1,1
2019,32,B,M,Single,9000,0,2,11000,13154,1,2
2019,46,D,F,Single,8000,1,1,19000,55531,4,2
2019,64,C,F,Single,11000,1,7,6500,3043,1,1
2019,45,F,M,Married,10000,5,13,500,9103,2,2
2019,40,G,M,Married,10000,0,10,11000,1167,2,1
2019,47,D,F,Married,16000,3,7,1500,1690,2,1
2019,65,G,M,Married,16000,0,2,19000,3770,2,2
2019,28,A,M,Single,15000,3,7,11000,12811,3,2
2019,29,H,F,Single,8000,3,6,6500,2733,3,1
2019,56,B,F,Single,12000,0,1,7500,1560,1,1
2019,79,C,M,Single,10000,3,18,7500,13280,1,2
2019,36,D,F,Single,6000,3,4,22500,4513,1,2
2019,46,B,M,Married,14000,5,9,17000,26928,2,2
2019,23,A,F,Single,8000,6,6,15000,7874,2,2
2019,31,D,M,Divorced,8000,0,5,15000,18824,2,2
2019,52,H,M,Married,5000,0,4,27500,51904,2,2
2019,38,E,M,Married,11000,1,1,42500,34782,2,2
2019,47,B,F,Married,9000,0,2,11000,2630,2,1
2019,34,E,F,Married,11000,0,3,22500,0,2,0
2019,67,C,M,Single,7000,2,4,13000,7994,2,2
2019,28,A,M,Single,9000,0,3,27500,1101,2,1
2019,57,D,M,Single,18000,0,0,150000,1102,1,1
2019,26,E,M,Married,11000,0,0,22500,2500,2,1
2019,34,F,M,Married,10000,4,12,3500,14445,2,2
2019,45,E,F,Married,8000,5,11,6500,826,2,1
2019,41,A,M,Single,14000,0,0,27500,9972,1,2
2019,61,F,M,Married,4000,0,4,75000,7547,2,2
2019,39,E,F,Married,17000,6,8,19000,42278,2,2
2019,22,E,F,Married,7000,9,11,1500,11664,4,2
2019,44,D,F,Single,11000,0,3,85000,7011,1,2
2019,35,E,F,Single,7000,1,8,7500,2599,1,1
2019,66,D,M,Single,14000,2,5,17000,6760,1,2
2019,43,G,M,Single,13000,2,3,11000,52362,2,2
2019,51,B,F,Single,18000,0,10,2500,19237,2,2
2019,74,D,M,Single,11000,2,10,9500,11757,1,2
2019,30,C,M,Single,8000,5,13,1500,1207,1,1
2019,74,B,M,Single,13000,0,2,65000,3342,1,1
2019,34,B,M,Single,12000,1,5,19000,32401,2,2
2019,45,F,M,Married,10000,3,3,19000,6917,2,2
2019,76,F,M,Married,11000,0,1,32500,10709,2,2
2019,72,A,M,Single,5000,3,4,19000,834,1,1
2019,53,C,M,Married,16000,0,7,32500,0,4,0
2019,35,E,F,Married,10000,0,3,13000,0,2,0
2019,79,B,F,Married,2000,1,1,19000,2821,3,1
2019,47,A,M,Single,7000,0,0,7500,47519,3,2
2019,61,G,F,Divorced,4000,5,10,17000,21737,4,2
2019,60,G,M,Single,16000,0,2,19000,1538,1,1
2019,52,D,M,Married,11000,0,9,2500,1996,4,1
2019,41,F,M,Single,4000,6,6,11000,1208,3,1
2019,61,A,M,Single,20000,0,0,17000,27752,3,2
2019,22,F,F,Single,10000,1,1,8500,1566,1,1
2019,57,F,F,Single,15000,2,2,19000,2232,1,1
2019,44,C,M,Widowed,10000,6,10,9500,21425,1,2
2019,64,A,M,Married,8000,0,3,17000,14318,2,2
2019,26,H,M,Single,7000,0,4,19000,25702,2,2
2019,36,G,M,Single,12000,1,8,3500,7691,1,2
2019,48,E,M,Married,5000,5,6,4500,7645,2,2
2019,62,C,M,Married,6000,5,9,8500,2434,2,1
2019,69,A,M,Divorced,5000,8,12,6500,15655,1,2
2019,71,C,M,Single,3000,0,1,19000,8982,3,2
2019,47,E,F,Single,11000,3,3,32500,4587,1,2
2019,71,G,F,Single,10000,1,2,55000,16130,1,2
2019,73,C,F,Single,5000,0,12,3500,8857,3,2
2019,28,G,F,Single,12000,2,14,1500,4571,2,2
2019,34,H,F,Single,12000,2,2,6500,2732,1,1
2019,57,D,F,Married,13000,0,12,1500,8280,1,2
2019,65,F,F,Married,4000,0,5,17000,20884,1,2
2019,23,G,M,Single,10000,1,2,8500,8422,4,2
2019,43,D,F,Single,10000,2,2,13000,888,1,1
2019,57,C,M,Single,11000,0,4,15000,12442,1,2
2019,42,D,M,Single,9000,1,6,9500,15775,1,2
2019,23,B,M,Single,10000,4,8,11000,44011,1,2
2019,18,D,M,Married,10000,7,7,7500,21837,4,2
2019,57,A,M,Divorced,11000,0,1,6500,7494,2,2
2019,24,F,M,Married,18000,0,3,19000,923,2,1
2019,32,C,M,Single,11000,0,9,11000,30658,1,2
2019,51,A,M,Married,5000,8,13,9500,14371,2,2
2019,25,A,M,Single,16000,2,5,2500,3544,1,2
2019,34,G,M,Married,3000,0,6,1500,14505,1,2
2019,34,G,M,Married,3000,1,13,4500,6786,1,2
2019,45,D,M,Single,13000,2,7,3500,23465,1,2
2019,37,A,M,Married,5000,0,6,15000,7990,2,2
2019,35,B,M,Single,13000,0,2,19000,19881,1,2
2019,26,A,F,Single,13000,0,4,55000,3299,1,1
2019,52,H,F,Married,13000,0,5,13000,15513,2,2
2019,25,A,M,Single,20000,3,4,19000,1500,1,1
2019,57,C,M,Widowed,11000,3,5,15000,9904,1,2
2019,63,B,M,Married,9000,0,3,22500,4423,2,2
2019,33,G,M,Single,9000,0,7,19000,9893,1,2
2019,55,E,F,Married,13000,2,6,27500,7705,1,2
2019,38,A,M,Single,1000,1,4,11000,31334,1,2
2019,57,E,M,Married,12000,3,5,65000,21167,2,2
2019,35,B,F,Married,15000,0,2,27500,1957,2,1
2019,63,A,M,Married,15000,2,7,11000,14060,2,2
2019,24,G,F,Married,11000,3,10,5500,9394,1,2
2019,45,A,M,Married,10000,0,5,15000,2095,2,1
2019,39,E,F,Divorced,13000,2,15,9500,4072,4,2
2019,51,E,F,Married,6000,0,9,17000,16781,2,2
2019,44,F,M,Married,13000,0,16,3500,15571,2,2
2019,60,A,F,Single,11000,1,2,9500,1528,2,1
2019,69,D,F,Married,3000,0,3,15000,1470,2,1
2019,80,G,M,Married,9000,7,7,2500,20225,1,2
2019,53,D,F,Married,12000,0,10,7500,23868,4,2
2019,52,E,M,Married,21000,7,10,19000,7647,1,2
2019,56,G,M,Single,3000,1,17,32500,10305,4,2
2019,42,C,F,Single,8000,0,1,500,2973,1,1
2019,63,H,M,Single,8000,0,6,11000,2720,1,1
2019,53,F,M,Divorced,12000,1,3,15000,2514,3,1
2019,76,G,M,Widowed,7000,0,10,5500,3775,1,2
2019,31,H,M,Married,16000,8,8,2500,605,2,1
2019,40,A,F,Single,10000,0,8,47500,7310,1,2
2019,46,A,M,Married,13000,2,3,75000,20617,2,2
2019,46,G,M,Married,10000,1,1,55000,16574,2,2
2019,45,B,M,Married,9000,0,0,27500,11709,2,2
2019,26,B,F,Single,10000,0,7,4500,6394,1,2
2019,77,E,F,Single,7000,7,12,7500,17135,1,2
2019,28,B,M,Single,12000,6,7,6500,1691,1,1
2019,72,F,F,Single,5000,0,8,3500,9167,1,2
2019,35,G,F,Married,8000,0,9,13000,0,2,0
2019,30,G,M,Single,10000,7,15,7500,3525,1,2
2019,51,E,M,Single,7000,2,7,11000,6376,2,2
2019,67,C,M,Single,7000,0,8,19000,27043,1,2
2019,46,F,M,Married,18000,1,4,13000,22008,1,2
2019,26,B,M,Married,10000,7,7,11000,2246,2,1
2019,67,C,M,Single,10000,0,3,6500,1989,1,1
2019,80,B,M,Married,9000,2,3,11000,4895,2,2
2019,58,G,M,Single,7000,3,3,13000,80570,2,2
2019,55,F,M,Single,18000,0,6,27500,2274,3,1
2019,31,E,M,Married,2000,0,6,11000,11459,1,2
2019,44,C,F,Married,14000,4,5,27500,7696,1,2
2019,51,B,F,Married,11000,0,1,17000,11947,2,2
2019,47,C,F,Married,8000,2,10,6500,533,2,1
2019,47,D,M,Single,8000,0,8,7500,22491,1,2
2019,70,G,M,Married,6000,6,6,11000,5542,2,2
2019,35,E,F,Married,5000,0,3,15000,3766,2,2
2019,50,A,M,Single,8000,2,5,9500,16514,1,2
2019,54,C,M,Divorced,9000,7,7,37500,1135,2,1
2019,52,F,F,Widowed,10000,3,5,5500,2932,1,1
2019,55,F,M,Single,20000,1,10,6500,15916,2,2
2019,58,C,M,Divorced,10000,5,6,15000,14271,4,2
2019,37,F,M,Single,14000,0,2,19000,5339,1,2
2019,74,H,M,Single,9000,6,6,17000,17042,3,2
2019,43,E,M,Single,3000,10,15,2500,33966,3,2
2019,67,E,F,Single,8000,7,11,6500,16456,1,2
2019,38,A,M,Single,12000,4,5,5500,3571,1,2
2019,26,E,F,Married,13000,0,4,6500,12409,2,2
2019,72,C,M,Widowed,15000,1,1,19000,606,3,1
2019,43,E,F,Widowed,20000,1,1,19000,2147,1,1
2019,35,F,F,Single,14000,0,8,15000,2883,1,1
2019,39,A,F,Divorced,14000,1,1,17000,4354,1,2
2019,55,A,M,Married,12000,5,5,17000,2393,2,1
2019,60,D,M,Married,10000,0,3,17000,7575,1,2
2019,43,B,F,Single,18000,1,5,13000,10262,1,2
2019,40,C,M,Single,9000,5,11,4500,29735,1,2
2019,63,B,F,Married,13000,0,8,13000,885,2,1
2019,31,B,M,Widowed,6000,0,1,17000,6010,1,2
2019,45,G,F,Widowed,15000,4,16,11000,8741,1,2
2019,56,H,M,Married,18000,1,3,11000,8277,3,2
2019,57,D,F,Single,9000,0,0,47500,1199,1,1
2019,41,D,M,Married,9000,2,8,7500,12860,2,2
2019,51,H,F,Single,8000,5,7,1500,1744,1,1
2019,64,A,F,Widowed,13000,0,1,11000,31103,1,2
2019,49,F,M,Single,5000,6,6,13000,1669,1,1
2019,70,B,F,Single,7000,2,9,6500,13415,1,2
2019,20,F,M,Single,15000,0,1,22500,57298,3,2
2019,37,B,F,Single,11000,3,16,19000,20755,2,2
2019,51,D,F,Single,13000,4,4,17000,10818,3,2
2019,57,D,M,Single,9000,0,3,11000,34077,1,2
2019,24,C,F,Single,8000,7,12,5500,11195,1,2
2019,35,D,F,Single,14000,2,4,13000,2143,1,1
2019,61,B,M,Married,14000,2,5,55000,6530,2,2
2019,28,D,F,Married,11000,4,10,7500,2133,1,1
2019,66,B,M,Single,4000,0,15,3500,10344,1,2
2019,40,G,F,Single,21000,3,5,15000,0,3,0
2019,27,F,F,Married,7000,1,1,47500,43514,2,2
2019,50,G,M,Single,16000,0,4,47500,33741,1,2
2019,54,H,M,Single,14000,1,3,19000,29834,1,2
2019,61,C,M,Single,12000,10,15,15000,1642,1,1
2019,32,G,M,Single,8000,2,11,15000,2496,1,1
2019,40,G,M,Single,14000,1,4,4500,10049,3,2
2019,57,D,M,Single,9000,0,11,13000,778,1,1
2019,65,G,M,Single,10000,2,5,17000,4365,1,2
2019,76,B,M,Married,8000,2,8,7500,8358,2,2
2019,62,F,F,Married,7000,0,3,15000,3267,2,1
2019,35,D,M,Single,7000,0,7,13000,7253,1,2
2019,49,D,M,Divorced,12000,0,2,15000,4070,1,2
2019,57,G,M,Married,10000,0,3,13000,7224,1,2
2019,52,B,F,Single,9000,1,5,32500,10964,1,2
2019,49,E,F,Single,11000,0,4,15000,16759,1,2
2019,46,B,M,Single,12000,0,1,37500,3257,1,1
2019,30,C,F,Single,7000,0,7,13000,16721,2,2
2019,60,G,M,Single,17000,1,2,17000,10215,3,2
2019,57,E,M,Single,14000,2,2,13000,23169,3,2
2019,59,H,M,Single,9000,8,16,5500,4047,1,2
2019,45,D,F,Married,20000,0,4,15000,14554,2,2
2019,44,C,M,Married,9000,5,6,5500,33279,1,2
2019,74,H,M,Divorced,11000,9,15,17000,2647,2,1
2019,48,D,F,Single,14000,0,1,19000,8816,1,2
2019,42,E,F,Single,9000,1,1,75000,3331,1,1
2019,51,A,M,Single,12000,0,4,13000,1328,1,1
2019,44,E,M,Married,12000,2,2,47500,12572,2,2
2019,56,C,F,Single,7000,4,6,9500,15691,2,2
2019,73,D,M,Single,9000,1,10,37500,3849,3,2
2019,65,H,M,Married,8000,0,7,11000,38880,2,2
2019,54,B,M,Single,16000,0,0,42500,6358,1,2
2019,50,C,M,Married,12000,0,0,15000,1615,2,1
2019,58,F,F,Married,11000,3,7,37500,4573,1,2
2019,39,B,M,Single,15000,2,3,17000,18067,1,2
2019,18,G,F,Single,12000,0,2,4500,3261,2,1
2019,65,B,M,Married,12000,0,8,1500,13308,1,2
2019,59,H,F,Single,17000,0,9,42500,13366,3,2
2019,24,F,F,Single,2000,8,13,5500,515,1,1
2019,54,C,F,Single,12000,3,3,19000,12420,1,2
2019,41,B,M,Single,8000,3,9,19000,16704,4,2
2019,40,C,M,Married,3000,0,8,3500,8161,2,2
2019,56,C,M,Single,7000,1,2,11000,10730,1,2
2019,56,E,F,Married,7000,5,7,19000,3113,1,1
2019,55,B,F,Single,9000,5,14,1500,39223,1,2
2019,34,G,M,Single,9000,5,10,6500,7375,2,2
2019,65,B,M,Single,9000,7,9,13000,772,1,1
2019,19,C,F,Single,11000,0,2,3500,12099,1,2
2019,25,H,M,Married,7000,3,17,6500,13517,2,2
2019,58,E,M,Single,14000,3,3,17000,14381,3,2
2019,54,G,F,Married,12000,5,6,7500,618,2,1
2019,40,A,F,Married,10000,8,15,9500,21881,1,2
2019,61,H,M,Married,10000,0,2,47500,5346,1,2
2019,58,G,F,Married,11000,1,1,55000,15575,4,2
2019,74,B,M,Married,5000,0,0,17000,22541,3,2
2019,23,C,M,Single,15000,0,5,15000,12477,1,2
2019,47,A,M,Single,5000,7,14,3500,4640,1,2
2019,48,G,M,Single,5000,9,11,6500,5888,1,2
2019,70,F,M,Married,7000,0,6,13000,25793,1,2
2019,54,C,F,Single,15000,0,4,15000,4413,1,2
2019,38,G,F,Single,9000,1,2,75000,13056,1,2
2019,34,H,F,Married,13000,2,5,19000,812,1,1
2019,70,G,F,Single,7000,2,2,3500,5087,1,2
2019,42,C,F,Married,12000,1,1,13000,55210,2,2
2019,51,G,M,Married,11000,1,2,19000,18846,2,2
2019,34,C,F,Single,9000,0,6,15000,15692,2,2
2019,35,D,F,Single,13000,4,16,1500,1694,1,1
2019,43,B,F,Married,12000,0,4,13000,566,2,1
2019,45,A,M,Single,11000,0,0,27500,15036,1,2
2019,50,B,F,Single,7000,2,15,9500,4231,1,2
2019,68,E,M,Married,4000,1,7,19000,38937,1,2
2019,57,E,M,Married,10000,0,8,17000,1576,2,1
2019,48,B,M,Single,7000,10,20,5500,11429,1,2
2019,77,B,M,Single,9000,6,18,8500,1689,1,1
2019,53,C,M,Married,6000,0,5,19000,8467,2,2
2019,46,H,F,Single,5000,4,6,32500,23185,1,2
2019,52,C,M,Single,21000,1,1,11000,691,4,1
2019,38,D,M,Married,11000,2,6,27500,0,2,0
2019,69,C,M,Single,11000,0,3,15000,895,2,1
2019,37,D,F,Married,10000,2,7,4500,14357,2,2
2019,41,F,F,Single,9000,1,1,85000,1253,1,1
2019,33,B,M,Married,16000,0,4,9500,5160,2,2
2019,55,H,M,Single,9000,7,15,8500,11481,1,2
2019,29,B,M,Divorced,11000,1,3,17000,11760,1,2
2019,37,B,M,Single,10000,0,6,37500,33990,1,2
2019,60,A,F,Single,8000,6,9,11000,1824,1,1
2019,39,B,M,Widowed,10000,0,4,13000,2665,1,1
2019,27,A,M,Married,18000,2,2,8500,2241,3,1
2019,77,C,M,Married,9000,4,4,500,14385,2,2
2019,57,H,M,Single,9000,9,9,22500,7586,3,2
2019,34,G,F,Single,13000,0,1,27500,9230,1,2
2019,37,D,M,Married,10000,3,6,4500,7600,2,2
2019,70,F,M,Single,10000,6,6,8500,20912,1,2
2019,22,D,M,Single,5000,2,5,11000,12546,1,2
2019,53,D,M,Single,10000,3,17,2500,36365,1,2
2019,32,D,M,Married,7000,3,7,1500,8925,1,2
2019,69,B,M,Single,17000,0,0,55000,50658,1,2
2019,56,C,M,Single,13000,0,5,15000,20047,1,2
2019,52,E,F,Married,14000,0,5,32500,3251,2,1
2019,41,D,M,Single,8000,1,1,6500,36820,2,2
2019,30,C,M,Single,12000,6,8,17000,2527,1,1
2019,50,D,F,Married,11000,0,2,22500,10327,2,2
2019,68,B,M,Married,9000,0,0,37500,5429,1,2
2019,25,A,F,Single,7000,4,10,17000,37197,1,2
2019,70,A,M,Widowed,9000,1,7,6500,1109,2,1
2019,34,F,F,Single,12000,0,4,11000,3989,1,2
2019,56,F,M,Single,15000,5,5,4500,3090,2,1
2019,70,G,M,Married,4000,0,2,4500,3643,2,2
2019,23,F,F,Single,5000,0,10,15000,56417,2,2
2019,64,E,M,Single,10000,2,5,8500,14885,1,2
2019,47,E,F,Married,7000,1,5,7500,705,2,1
2019,54,D,M,Single,7000,4,4,13000,5002,1,2
2019,37,F,F,Married,11000,0,0,55000,1013,2,1
2019,59,B,M,Married,14000,7,8,8500,3702,2,2
2019,48,D,F,Married,10000,0,1,19000,4117,2,2
2019,31,H,M,Married,5000,4,19,4500,14129,2,2
2019,45,B,F,Widowed,12000,1,1,13000,4480,1,2
2019,52,B,F,Married,11000,7,10,15000,13209,2,2
2019,26,B,M,Single,6000,0,11,3500,3822,1,2
2019,62,H,M,Single,9000,1,10,1500,20185,2,2
2019,37,H,M,Married,5000,6,10,17000,564,2,1
2019,52,A,M,Single,12000,6,7,6500,5492,1,2
2019,20,E,F,Widowed,11000,2,13,9500,1519,1,1
2019,34,F,F,Single,11000,5,16,9500,26507,1,2
2019,29,H,F,Single,7000,0,3,27500,1867,1,1
2019,30,F,M,Married,10000,0,8,8500,15192,1,2
2019,68,F,F,Married,4000,0,7,22500,12972,4,2
2019,28,G,M,Single,8000,6,13,500,11308,1,2
2019,26,C,M,Married,9000,3,16,1500,5016,2,2
2019,45,E,F,Married,12000,1,3,17000,1576,1,1
2019,45,D,M,Married,13000,2,3,32500,9022,2,2
2019,27,D,M,Single,11000,0,3,55000,49631,1,2
2019,64,E,M,Single,3000,0,1,27500,2203,1,1
2019,49,H,M,Married,7000,7,10,11000,4252,1,2
2019,41,F,M,Married,7000,0,6,9500,16026,1,2
2019,51,B,F,Single,8000,0,4,55000,8862,1,2
2019,51,E,M,Divorced,10000,4,9,17000,3704,2,2
2019,29,D,F,Single,4000,9,12,13000,19289,1,2
2019,23,G,M,Single,9000,5,7,11000,9069,1,2
2019,32,C,M,Single,15000,0,1,5500,6105,1,2
2019,48,A,M,Married,11000,0,12,19000,8429,1,2
2019,42,B,F,Divorced,10000,7,13,19000,10426,1,2
2019,24,D,M,Single,2000,0,7,6500,4869,1,2
2019,25,E,F,Single,3000,0,10,5500,6093,1,2
2019,68,B,M,Divorced,11000,8,8,17000,2523,3,1
2019,64,F,M,Single,8000,7,14,8500,60654,1,2
2019,28,A,M,Married,13000,0,3,32500,6405,2,2
2019,37,F,M,Single,2000,0,4,13000,20195,2,2
2019,33,D,F,Single,3000,6,6,9500,15053,1,2
2019,48,C,M,Single,10000,6,7,32500,7086,1,2
2019,63,B,F,Single,21000,3,4,42500,12897,1,2
2019,57,B,F,Married,14000,0,2,17000,24486,2,2
2019,61,C,M,Single,5000,4,6,9500,23947,1,2
2019,68,D,F,Divorced,4000,1,6,3500,44766,1,2
2019,58,E,M,Married,21000,5,6,6500,4549,1,2
2019,35,D,M,Single,8000,0,7,500,2315,4,1
2019,33,E,M,Single,2000,6,9,1500,4149,1,2
2019,42,D,M,Widowed,7000,0,2,19000,3131,1,1
2019,45,A,F,Single,9000,2,11,3500,53360,1,2
2019,41,B,F,Single,10000,1,7,4500,11713,1,2
2019,49,B,F,Single,1000,3,10,13000,11411,1,2
2019,64,H,M,Widowed,14000,2,5,22500,2324,4,1
2019,54,F,M,Single,10000,0,4,13000,45998,1,2
2019,37,G,F,Married,15000,1,2,15000,5426,2,2
2019,40,C,F,Married,19000,4,5,17000,3201,2,1
2019,52,C,M,Married,12000,0,4,19000,5731,2,2
2019,40,A,M,Married,13000,0,4,19000,1856,2,1
2019,51,H,M,Single,10000,4,5,22500,13894,1,2
2019,21,E,F,Single,10000,1,3,150000,5390,2,2
2019,64,E,F,Married,7000,0,7,13000,2539,2,1
2019,22,A,M,Single,14000,4,4,15000,30644,1,2
2019,64,D,M,Widowed,20000,1,1,13000,3094,2,1
2019,52,A,F,Married,15000,0,0,15000,1075,2,1
2019,60,C,M,Single,16000,1,1,15000,7445,1,2
2019,56,E,F,Single,4000,0,8,32500,11307,3,2
2019,68,H,M,Single,7000,4,4,27500,2214,4,1
2019,58,G,F,Single,10000,4,4,22500,15323,1,2
2019,45,E,M,Single,10000,1,1,17000,838,1,1
2019,54,A,F,Single,6000,0,5,19000,6732,1,2
2019,63,E,M,Single,13000,0,1,17000,3803,1,2
2019,60,H,F,Single,8000,7,19,9500,29201,1,2
2019,69,G,M,Married,11000,7,11,8500,2438,2,1
2019,29,F,M,Divorced,12000,3,12,13000,18277,1,2
2019,37,D,M,Married,14000,1,1,19000,12330,2,2
2019,57,G,M,Single,13000,2,3,19000,1471,1,1
2019,55,G,M,Single,13000,4,4,19000,33119,1,2
2019,60,B,M,Single,16000,0,0,19000,7755,1,2
2019,38,G,M,Single,12000,0,3,11000,39542,1,2
2019,80,B,M,Divorced,16000,5,15,6500,968,2,1
2019,37,G,M,Married,8000,0,3,11000,3617,2,2
2019,36,E,F,Single,7000,0,0,15000,1005,1,1
2019,68,A,M,Single,5000,4,16,15000,27431,1,2
2019,46,D,F,Married,15000,0,0,17000,36057,1,2
2019,52,F,M,Single,7000,0,2,32500,26867,2,2
2019,31,F,M,Married,11000,0,0,15000,7575,1,2
2019,21,E,F,Single,10000,1,8,15000,14078,1,2
2019,44,H,M,Single,16000,2,2,13000,1112,1,1
2019,73,H,M,Married,12000,1,4,11000,4925,2,2
2019,35,D,M,Married,11000,1,1,65000,8247,2,2
2019,74,A,M,Single,2000,8,12,8500,25149,3,2
2019,43,E,M,Single,7000,0,0,27500,18424,2,2
2019,48,F,F,Married,13000,0,6,13000,19796,3,2
2019,52,A,M,Married,18000,2,8,11000,18894,2,2
2019,29,G,F,Widowed,13000,7,7,8500,13143,1,2
2019,60,F,M,Single,19000,3,3,85000,5207,1,2
2019,62,C,F,Single,11000,4,5,47500,27004,4,2
2019,25,E,M,Single,11000,2,6,8500,21751,1,2
2019,53,B,F,Married,10000,0,3,19000,18008,1,2
2019,53,H,F,Single,15000,0,9,7500,1801,2,1
2019,26,D,F,Single,9000,4,10,17000,58680,1,2
2019,46,B,M,Single,21000,0,2,15000,5932,1,2
2019,71,F,M,Married,8000,1,17,3500,1007,1,1
2019,36,H,F,Married,9000,3,3,15000,3271,1,1
2019,68,H,M,Widowed,6000,0,0,27500,5294,1,2
2019,54,D,F,Single,12000,0,6,7500,3108,1,1
2019,58,F,M,Single,18000,0,2,15000,2277,1,1
2019,41,H,M,Married,9000,1,1,32500,7196,2,2
2019,40,E,M,Single,13000,1,1,15000,853,1,1
2019,65,F,M,Divorced,2000,6,11,1500,1581,1,1
2019,37,H,F,Single,8000,1,12,17000,887,1,1
2019,33,H,M,Single,8000,3,8,9500,6307,1,2
2019,41,D,F,Single,12000,1,1,27500,7798,1,2
2019,61,C,F,Married,4000,2,2,11000,38359,2,2
2019,30,B,F,Single,15000,0,0,11000,3911,1,2
2019,37,E,M,Single,7000,1,4,15000,16183,1,2
2019,30,D,F,Single,12000,1,11,9500,2499,1,1
2019,41,B,M,Single,10000,5,8,8500,950,1,1
2019,54,F,M,Married,9000,0,1,22500,15689,2,2
2019,37,E,F,Single,11000,2,5,11000,22960,1,2
2019,49,F,F,Married,11000,0,2,3500,10794,2,2
2019,49,F,M,Married,20000,0,1,8500,1822,2,1
2019,35,B,F,Single,12000,5,5,15000,11982,1,2
2019,25,G,M,Single,21000,1,20,2500,3968,1,2
2019,45,F,M,Married,15000,0,0,11000,6412,2,2
2019,41,E,F,Single,7000,3,3,8500,10582,1,2
2019,35,E,F,Married,20000,3,5,27500,4383,1,2
2019,42,E,M,Divorced,13000,2,2,13000,1305,3,1
2019,52,E,F,Single,7000,3,5,13000,1594,1,1
2019,55,B,F,Single,15000,0,0,15000,7207,1,2
2019,32,E,M,Married,11000,2,8,6500,4928,1,2
2019,49,F,F,Married,13000,0,9,17000,10958,2,2
2019,39,B,F,Married,11000,0,4,22500,22439,2,2
2019,60,B,M,Married,11000,0,6,4500,2800,2,1
2019,42,A,F,Single,9000,0,13,7500,7862,1,2
2019,46,A,M,Married,10000,1,6,15000,12954,2,2
2019,49,G,M,Married,9000,1,1,17000,14621,1,2
2019,62,C,F,Married,12000,0,4,22500,2158,2,1
2019,45,F,F,Married,13000,0,11,6500,3075,2,1
2019,33,B,F,Married,8000,4,10,9500,29303,1,2
2019,47,B,F,Single,12000,5,12,3500,665,1,1
2019,45,F,M,Single,9000,1,4,11000,10346,3,2
2019,44,D,M,Single,21000,0,3,65000,22268,1,2
